"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
338,"dydx1c42whsquua9plnn256nle7s9z2rlstx4n5lcyx","[""RUNE""]",0.92368,1716908501018,-2068.6650199999995,-0.9323242299725919
339,"dydx109fz6892x6n0md60w0sm6v964ug2wrc89v24k8","[""BTC""]",0,1716908500875,-523.6360010000001,-0.939313645144578
340,"dydx1ncxtg3lycfwg8w9f2ymrjzjzx30hjmtrmrccny","[""BTC""]",4751.994037066666,1716908501511,-2458.120167000001,-0.9427875559458
341,"dydx10tmy7jnl8uggq2slujm3fe0xes3m4j5l7rgpt8","[""ETH"",""DOGE"",""JTO""]",552.1774133333333,1716908501047,-4354.170223,-0.9433489302845786
342,"dydx12ypya9886f0n8e08df0x2qqjhza8eprnpumflm","[""ETH"",""LINK"",""LTC"",""ARB"",""XRP"",""DYDX""]",18.66192,1716908501072,-7397.5677989999995,-0.9457615862556448
343,"dydx19jllz9k6qemj5twqcp3m55mhqvscv6ustny35e","[""BTC"",""ETH"",""MATIC"",""SOL"",""DOGE"",""NEAR"",""WLD"",""FET"",""RNDR"",""RUNE""]",0,1716908500981,-224.17327699999987,-0.9509781957593741
344,"dydx1hfjl6jhnl8lywrcrhcfjs77a85kvkr7t4z74c6","[""BTC"",""ETH"",""LINK""]",444.83961466666665,1716908501312,-12282.260588,-0.9542862646375011
345,"dydx1kz6qqssntggy2rutf45nt0xksjsvyqzt9p33mk","[""STRK"",""ASTR""]",0,1716908501472,-4526.022000999999,-0.9545223572432195
346,"dydx1tapx759aplrelza2kyvc5xcg6j6yrv7nz6ccqz","[""BTC"",""ETH""]",948.6085575999999,1716908501646,-3496338.9329430005,-0.9584548712677534
347,"dydx1r45yy3wu45shsy8rfd3zspc4jfvzllspctqmr3","[""RNDR""]",0,1716908501589,-5390.811306,-0.9645806951354545
348,"dydx1cn0jw4sw85e0lq79n4vp8gkcf5t7m9grzpgchg","[""ETH"",""BTC"",""SOL""]",106.40426666666666,1716908501018,-2398.132564,-0.9663344582507505
349,"dydx1zssyyvcr3dmsn60pz556gh957uamtfky5rhzf0","[""MATIC"",""DOGE""]",0,1716908501736,-982.29122,-0.9672299885608252
350,"dydx1wpauvlqeeu24pj9ply7sdwfrd49ujzgldmhxj0","[""BTC""]",2068.7355439999997,1716908501704,-9125.122444,-0.9745638665075409
351,"dydx1t3xmk4tf4pmugkvpy9836j5qyv3xkqn3d95zxy","[""DOGE""]",0,1716908501646,-918.089457,-0.974612506984467
352,"dydx1p86w7hs5vk9wh3ngldlmktklp8f6alhfp7laew","[""LINK""]",0,1716908501538,-3009.720365,-0.9901647723999419
353,"dydx1lc98vqsnwegdkrf48j3fak7967j7jzz8du9823","[""MATIC""]",0,1716908501472,-975.3916669999999,-0.991781605839834
354,"dydx197887kx2yx27emj9g87h0yx06tlue0jm85uujm","[""SOL""]",5.539666666666666,1716908500967,-7020.989772,-0.9921844423827475
355,"dydx1ha2q82kzpax75p8gye3gmx30qtz0rrx0pp985r","[""ETH"",""SOL""]",133.354536,1716908501312,-1876.004958999998,-0.9952127818824787
356,"dydx1waym25umf8skvps8vx0n8lrjakpkfjq73nwelm","[""BTC"",""ETH"",""SOL"",""AGIX"",""WIF""]",8.973333333333333,1716908501699,-3759.300493,-0.99605435770472
357,"dydx1v09hwvfn3zx2m5r63yfzk2543an3ejgqgd7jfk","[""SOL""]",0,1716908501677,-3569.675316,-0.9969386836253962
358,"dydx158gn790pt2p69cnwv3myxs7vls0mkasswqc8e2","[""SOL""]",16.93,1716908501108,-3020.024931,-0.9976899324520796
359,"dydx1uq07hf2jk506spr4ge8f3x3fsh2dggp64754fc","[""BTC""]",0,1716908501667,-5395.343008,-0.9978435548884269
360,"dydx1a56f69kdj7hg8u09r576ka2ks33acwsjqfhuk3","[""BTC"",""TIA""]",0,1716908500991,-1763.803523,-0.9981442482386466
361,"dydx1selvq578p9thv0nqeprhf2jvh7anv9wztpl7fn","[""BTC"",""ETH"",""MATIC"",""FIL"",""DOGE"",""NEAR""]",99.13893333333333,1716908501606,-19572.08305,-0.9988244107543616
362,"dydx185vtnshpy4f26mw8ugun0mn0gyekh5rl2plky6","[""ETH""]",24582.686041599998,1716908500932,-13485.192343,-0.99891144287413
363,"dydx1e3gawqpehn3pa9muzl39h9tapmg6ct7rgnrap3","[""UNI"",""BCH""]",116.26303999999999,1716908501193,-3548.6668860000027,-0.9995163675208211
364,"dydx1ye8un44fz97daxjt0rr3dq70av073phurqpwnx","[""BTC""]",63.586666666666666,1716908501723,-1040.966895999998,-0.9999999990393528
365,"dydx1n8fx4wlm8p0wkhyr74exg93fetmjfv3qwzplew","[""ETH""]",0,1716908501511,-7544.9129299999995,-0.9999999999999999
